time,true_air,est,door,compressor,filtered_temp,food_proxy,true_food,target
3892,6.61728,15218,0,0,6.69307,0.984931,2.62846,4
3893,6.61759,15216,0,0,6.73535,0.985227,2.62866,4
3894,6.61789,15213.3,0,0,6.76917,0.985523,2.62886,4
3895,6.61819,15210.6,0,0,6.76376,0.98581,2.62906,4
3896,6.6185,15207.9,0,0,6.75942,0.986098,2.62926,4
3897,6.6188,15204.7,0,0,6.78843,0.986394,2.62946,4
3898,6.6191,15201.5,0,0,6.77916,0.986682,2.62966,4
3899,6.61941,15198.5,0,0,6.75781,0.986966,2.62986,4
3900,6.61971,15195.7,0,0,6.74073,0.98725,2.63006,4
3901,6.62001,15192.1,0,0,6.792,0.987551,2.63026,4
3902,6.62031,15189.2,0,0,6.74016,0.987828,2.63046,4
3903,6.62062,15185.5,0,0,6.8008,0.988131,2.63066,4
3904,6.62092,15181,0,0,6.84931,0.988434,2.63086,4
3905,6.62122,15176,0,0,6.87424,0.988733,2.63106,4
3906,6.62152,15171.6,0,0,6.82457,0.989015,2.63126,4
3907,6.62183,15166.8,0,0,6.85444,0.989314,2.63146,4
3908,6.62213,15161.8,0,0,6.85981,0.989609,2.63166,4
3909,6.62243,15157,0,0,6.84091,0.989898,2.63186,4
3910,6.62273,15152.3,0,0,6.82579,0.990186,2.63206,4
3911,6.62303,15147.8,0,0,6.81369,0.990475,2.63225,4
3912,6.62334,15144.9,0,0,6.69685,0.990737,2.63245,4
3913,6.62364,15143.3,0,0,6.60337,0.990999,2.63265,4
3914,6.62394,15143.1,0,0,6.52391,0.99126,2.63285,4
3915,6.62424,15144,0,0,6.46502,0.991522,2.63305,4
3916,6.62454,15145.7,0,0,6.42258,0.991785,2.63325,4
3917,6.62484,15146.6,0,0,6.50505,0.992077,2.63345,4
3918,6.62514,15147,0,0,6.5571,0.992366,2.63365,4
3919,6.62544,15146.9,0,0,6.59874,0.992654,2.63385,4
3920,6.62575,15146.3,0,0,6.63205,0.992943,2.63405,4
3921,6.62605,15145.3,0,0,6.6587,0.993232,2.63425,4
3922,6.62635,15144.5,0,0,6.63818,0.99351,2.63445,4
3923,6.62665,15143.9,0,0,6.62176,0.993788,2.63465,4
3924,6.62695,15143.6,0,0,6.59931,0.994064,2.63485,4
3925,6.62725,15143.5,0,0,6.58136,0.994339,2.63505,4
3926,6.62755,15143.7,0,0,6.56699,0.994615,2.63525,4
3927,6.62785,15143.9,0,0,6.56481,0.994893,2.63545,4
3928,6.62815,15143.3,0,0,6.62347,0.995186,2.63565,4
3929,6.62845,15142,0,0,6.6704,0.995479,2.63585,4
3930,6.62875,15140.1,0,0,6.70794,0.995773,2.63605,4
3931,6.62905,15137.6,0,0,6.73797,0.996066,2.63625,4
3932,6.62935,15134.7,0,0,6.75272,0.996356,2.63645,4
3933,6.62965,15131.5,0,0,6.76452,0.996647,2.63665,4
3934,6.62995,15128,0,0,6.77396,0.996938,2.63685,4
3935,6.63025,15124,0,0,6.80006,0.997233,2.63704,4
3936,6.63055,15120.2,0,0,6.77453,0.997517,2.63724,4
3937,6.63085,15115.9,0,0,6.80052,0.997813,2.63744,4
3938,6.63115,15111.8,0,0,6.77489,0.998096,2.63764,4
3939,6.63145,15106.9,0,0,6.83321,0.9984,2.63784,4
3940,6.63175,15101.4,0,0,6.86136,0.998698,2.63804,4
3941,6.63205,15095.3,0,0,6.90238,0.999002,2.63824,4
3942,6.63235,15088.7,0,0,6.91669,0.999301,2.63844,4
3943,6.63264,15081.9,0,0,6.92814,0.999599,2.63864,4
3944,6.63294,15074.8,0,0,6.9373,0.999898,2.63884,4
3945,6.63324,15068.3,0,0,6.87967,1.00018,2.63904,4
3946,6.63354,15062.5,0,0,6.82427,1.00046,2.63924,4
3947,6.63384,15057.4,0,0,6.77994,1.00074,2.63944,4
3948,6.63414,15052.8,0,0,6.74448,1.00102,2.63964,4
3949,6.63444,15048.7,0,0,6.71611,1.0013,2.63984,4
3950,6.63473,15045,0,0,6.69342,1.00158,2.64004,4
3951,6.63503,15042.8,0,0,6.59127,1.00184,2.64024,4
3952,6.63533,15039.9,0,0,6.66317,1.00214,2.64044,4
3953,6.63563,15036.4,0,0,6.72069,1.00243,2.64064,4
3954,6.63593,15032.2,0,0,6.76671,1.00273,2.64084,4
3955,6.63622,15027.6,0,0,6.80353,1.00303,2.64104,4
3956,6.63652,15022.6,0,0,6.83298,1.00333,2.64124,4
3957,6.63682,15018.2,0,0,6.77295,1.0036,2.64144,4
3958,6.63712,15013.4,0,0,6.80852,1.0039,2.64164,4
3959,6.63742,15009.4,0,0,6.75337,1.00418,2.64184,4
3960,6.63771,15005.9,0,0,6.70926,1.00445,2.64204,4
3961,6.63801,15003,0,0,6.67863,1.00473,2.64224,4
3962,6.63831,15000.5,0,0,6.65412,1.00501,2.64244,4
3963,6.63861,14998.3,0,0,6.63452,1.00529,2.64264,4
3964,6.6389,14996.5,0,0,6.61883,1.00556,2.64284,4
3965,6.6392,14995.1,0,0,6.60628,1.00584,2.64304,4
3966,6.6395,14994.3,0,0,6.56362,1.00611,2.64324,4
3967,6.63979,14994.1,0,0,6.52949,1.00638,2.64344,4
3968,6.64009,14994.5,0,0,6.50218,1.00665,2.64364,4
3969,6.64039,14994.8,0,0,6.51762,1.00693,2.64384,4
3970,6.64068,14995.2,0,0,6.52997,1.00721,2.64404,4
3971,6.64098,14995.1,0,0,6.5631,1.00749,2.64424,4
3972,6.64128,14994.3,0,0,6.62674,1.00778,2.64444,4
3973,6.64157,14992.5,0,0,6.69155,1.00808,2.64464,4
3974,6.64187,14990.1,0,0,6.7295,1.00838,2.64484,4
3975,6.64217,14986.9,0,0,6.77376,1.00867,2.64504,4
3976,6.64246,14983.1,0,0,6.80916,1.00897,2.64524,4
3977,6.64276,14979.5,0,0,6.78181,1.00925,2.64544,4
3978,6.64305,14976.1,0,0,6.75993,1.00954,2.64563,4
3979,6.64335,14972.4,0,0,6.77492,1.00983,2.64583,4
3980,6.64365,14968.4,0,0,6.78692,1.01012,2.64603,4
3981,6.64394,14964.2,0,0,6.79652,1.01041,2.64623,4
3982,6.64424,14959.6,0,0,6.81811,1.0107,2.64643,4
3983,6.64453,14954.8,0,0,6.82147,1.011,2.64663,4
3984,6.64483,14950.3,0,0,6.7963,1.01128,2.64683,4
3985,6.64512,14946.1,0,0,6.77617,1.01156,2.64703,4
3986,6.64542,14942,0,0,6.76006,1.01185,2.64723,4
3987,6.64571,14938.1,0,0,6.74717,1.01213,2.64743,4
3988,6.64601,14934.8,0,0,6.7043,1.01241,2.64763,4
3989,6.6463,14931.6,0,0,6.70257,1.01269,2.64783,4
3990,6.6466,14928.5,0,0,6.70118,1.01298,2.64803,4
3991,6.64689,14925.1,0,0,6.72793,1.01327,2.64823,4
3992,6.64719,14921.3,0,0,6.75396,1.01356,2.64843,4
3993,6.64748,14917.3,0,0,6.77479,1.01385,2.64863,4
3994,6.64778,14913,0,0,6.79146,1.01414,2.64883,4
3995,6.64807,14908.6,0,0,6.79551,1.01443,2.64903,4
3996,6.64837,14904.9,0,0,6.74297,1.01471,2.64923,4
3997,6.64866,14901.8,0,0,6.70094,1.01499,2.64943,4
3998,6.64895,14898.9,0,0,6.68593,1.01527,2.64963,4
3999,6.64925,14896.3,0,0,6.67392,1.01555,2.64983,4
4000,6.64954,14893.9,0,0,6.66432,1.01583,2.65003,4
4001,6.64984,14891.7,0,0,6.65663,1.01611,2.65023,4
4002,6.65013,14889.9,0,0,6.63187,1.01638,2.65043,4
4003,6.65042,14889.3,0,0,6.54671,1.01664,2.65063,4
4004,6.65072,14889,0,0,6.54393,1.01692,2.65083,4
4005,6.65101,14889.3,0,0,6.5044,1.01719,2.65103,4
4006,6.65131,14891.2,0,0,6.40257,1.01743,2.65123,4
4007,6.6516,14893.6,0,0,6.39131,1.0177,2.65143,4
4008,6.65189,14895.3,0,0,6.45217,1.01799,2.65163,4
4009,6.65219,14896.6,0,0,6.50086,1.01827,2.65183,4
4010,6.65248,14897.3,0,0,6.53982,1.01855,2.65203,4
4011,6.65277,14897.6,0,0,6.57098,1.01884,2.65223,4
4012,6.65307,14897.9,0,0,6.57266,1.01911,2.65243,4
4013,6.65336,14898.1,0,0,6.574,1.01939,2.65263,4
4014,6.65365,14898.3,0,0,6.57507,1.01967,2.65283,4
4015,6.65394,14898.4,0,0,6.57593,1.01995,2.65303,4
4016,6.65424,14897.6,0,0,6.64164,1.02024,2.65323,4
4017,6.65453,14896,0,0,6.6942,1.02054,2.65343,4
4018,6.65482,14894.4,0,0,6.68054,1.02082,2.65363,4
4019,6.65511,14892.8,0,0,6.66961,1.0211,2.65383,4
4020,6.65541,14891.2,0,0,6.66087,1.02138,2.65403,4
4021,6.6557,14890,0,0,6.6306,1.02165,2.65423,4
4022,6.65599,14890,0,0,6.54101,1.02191,2.65443,4
4023,6.65628,14891,0,0,6.46935,1.02217,2.65463,4
4024,6.65658,14893,0,0,6.41201,1.02243,2.65483,4
4025,6.65687,14894.6,0,0,6.45014,1.02271,2.65503,4
4026,6.65716,14895.7,0,0,6.49923,1.02299,2.65523,4
4027,6.65745,14896.2,0,0,6.53851,1.02327,2.65543,4
4028,6.65774,14896.3,0,0,6.56994,1.02356,2.65563,4
4029,6.65804,14896.2,0,0,6.58113,1.02384,2.65583,4
4030,6.65833,14895.9,0,0,6.59008,1.02412,2.65603,4
4031,6.65862,14895.8,0,0,6.57397,1.02439,2.65623,4
4032,6.65891,14895.7,0,0,6.56108,1.02467,2.65643,4
4033,6.6592,14895.9,0,0,6.55077,1.02494,2.65663,4
4034,6.65949,14895.4,0,0,6.58903,1.02523,2.65684,4
4035,6.65978,14895.2,0,0,6.57313,1.0255,2.65704,4
4036,6.66008,14895.8,0,0,6.50439,1.02576,2.65724,4
4037,6.66037,14896.1,0,0,6.53799,1.02604,2.65744,4
4038,6.66066,14896.8,0,0,6.50432,1.02631,2.65764,4
4039,6.66095,14897.9,0,0,6.47738,1.02658,2.65784,4
4040,6.66124,14898.6,0,0,6.51638,1.02686,2.65804,4
4041,6.66153,14898.8,0,0,6.54759,1.02714,2.65824,4
4042,6.66182,14898.9,0,0,6.54929,1.02742,2.65844,4
4043,6.66211,14897.5,0,0,6.65735,1.02772,2.65864,4
4044,6.6624,14894.8,0,0,6.7438,1.02802,2.65884,4
4045,6.66269,14891.3,0,0,6.77593,1.02832,2.65904,4
4046,6.66298,14887.3,0,0,6.80164,1.02861,2.65924,4
4047,6.66327,14882.8,0,0,6.8222,1.02891,2.65944,4
4048,6.66356,14879.8,0,0,6.69898,1.02916,2.65964,4
4049,6.66385,14878,0,0,6.6004,1.02942,2.65984,4
4050,6.66414,14877.5,0,0,6.52153,1.02968,2.66004,4
4051,6.66443,14878,0,0,6.45844,1.02994,2.66024,4
4052,6.66472,14878.8,0,0,6.45467,1.03021,2.66044,4
4053,6.66501,14879.8,0,0,6.45166,1.03048,2.66064,4
4054,6.6653,14881.2,0,0,6.43058,1.03075,2.66084,4
4055,6.66559,14883.1,0,0,6.41372,1.03101,2.66104,4
4056,6.66588,14884.4,0,0,6.4701,1.0313,2.66124,4
4057,6.66617,14886.1,0,0,6.44534,1.03156,2.66144,4
4058,6.66646,14887.8,0,0,6.45352,1.03183,2.66164,4
4059,6.66675,14888.8,0,0,6.50194,1.03212,2.66184,4
4060,6.66704,14889.9,0,0,6.4988,1.03239,2.66204,4
4061,6.66733,14891.6,0,0,6.46362,1.03266,2.66224,4
4062,6.66762,14893.2,0,0,6.46814,1.03293,2.66244,4
4063,6.6679,14894,0,0,6.52293,1.03321,2.66264,4
4064,6.66819,14894.2,0,0,6.56676,1.0335,2.66284,4
4065,6.66848,14893.4,0,0,6.62967,1.03379,2.66304,4
4066,6.66877,14891.8,0,0,6.67999,1.03408,2.66324,4
4067,6.66906,14889.3,0,0,6.72025,1.03438,2.66344,4
4068,6.66935,14886.7,0,0,6.72462,1.03466,2.66364,4
4069,6.66964,14883.8,0,0,6.72811,1.03495,2.66384,4
4070,6.66992,14880.7,0,0,6.72626,1.03523,2.66404,4
4071,6.67021,14877.5,0,0,6.72943,1.03552,2.66424,4
4072,6.6705,14874.2,0,0,6.73196,1.0358,2.66444,4
4073,6.67079,14870.4,0,0,6.75719,1.03609,2.66464,4
4074,6.67108,14866.7,0,0,6.74023,1.03637,2.66484,4
4075,6.67137,14862.4,0,0,6.78234,1.03667,2.66504,4
4076,6.67165,14858.9,0,0,6.71846,1.03694,2.66524,4
4077,6.67194,14854.8,0,0,6.76492,1.03724,2.66544,4
4078,6.67223,14851.7,0,0,6.68586,1.0375,2.66565,4
4079,6.67252,14849.5,0,0,6.62262,1.03777,2.66585,4
4080,6.6728,14848.2,0,0,6.56735,1.03804,2.66605,4
4081,6.67309,14847.7,0,0,6.5278,1.0383,2.66625,4
4082,6.67338,14847.8,0,0,6.49617,1.03857,2.66645,4
4083,6.67367,14848.2,0,0,6.48952,1.03884,2.66665,4
4084,6.67395,14848.9,0,0,6.4842,1.03911,2.66685,4
4085,6.67424,14849.8,0,0,6.48926,1.03938,2.66705,4
4086,6.67453,14850.8,0,0,6.48399,1.03966,2.66725,4
4087,6.67481,14851.9,0,0,6.4891,1.03993,2.66745,4
4088,6.6751,14853.5,0,0,6.46987,1.0402,2.66765,4
4089,6.67539,14855.3,0,0,6.45449,1.04046,2.66785,4
4090,6.67568,14857.6,0,0,6.43751,1.04073,2.66805,4
4091,6.67596,14860.1,0,0,6.4286,1.041,2.66825,4
4092,6.67625,14863,0,0,6.40747,1.04126,2.66845,4
4093,6.67653,14866.3,0,0,6.39056,1.04153,2.66865,4
4094,6.67682,14869.3,0,0,6.42367,1.0418,2.66885,4
4095,6.67711,14872,0,0,6.45015,1.04208,2.66905,4
4096,6.67739,14874.3,0,0,6.48065,1.04236,2.66925,4
4097,6.67768,14874.5,0,0,6.62554,1.04266,2.66945,4
4098,6.67797,14872.8,0,0,6.74145,1.04297,2.66965,4
4099,6.67825,14870.4,0,0,6.77868,1.04327,2.66985,4
4100,6.67854,14867.3,0,0,6.80847,1.04356,2.67005,4
4101,6.67882,14863.5,0,0,6.8323,1.04386,2.67025,4
4102,6.67911,14860.7,0,0,6.7491,1.04412,2.67045,4
4103,6.6794,14858.7,0,0,6.67787,1.04439,2.67065,4
4104,6.67968,14857.5,0,0,6.62089,1.04466,2.67086,4
4105,6.67997,14857,0,0,6.57997,1.04493,2.67106,4
4106,6.68025,14856.6,0,0,6.57519,1.0452,2.67126,4
4107,6.68054,14856.3,0,0,6.57137,1.04548,2.67146,4
4108,6.68082,14855.7,0,0,6.60087,1.04576,2.67166,4
4109,6.68111,14854.9,0,0,6.62447,1.04605,2.67186,4
4110,6.68139,14854.2,0,0,6.61079,1.04632,2.67206,4
4111,6.68168,14854,0,0,6.58588,1.04659,2.67226,4
4112,6.68196,14854,0,0,6.56595,1.04687,2.67246,4
4113,6.68225,14854.4,0,0,6.55,1.04714,2.67266,4
4114,6.68253,14855.1,0,0,6.53725,1.04741,2.67286,4
4115,6.68282,14856.1,0,0,6.52238,1.04768,2.67306,4
4116,6.6831,14857.3,0,0,6.51049,1.04795,2.67326,4
4117,6.68339,14858.8,0,0,6.50097,1.04822,2.67346,4
4118,6.68367,14860.5,0,0,6.49336,1.04849,2.67366,4
4119,6.68396,14861.6,0,0,6.54311,1.04878,2.67386,4
4120,6.68424,14862.2,0,0,6.5829,1.04906,2.67406,4
4121,6.68453,14862.1,0,0,6.62867,1.04935,2.67426,4
4122,6.68481,14860.9,0,0,6.70235,1.04965,2.67446,4
4123,6.68509,14859.2,0,0,6.72422,1.04994,2.67466,4
4124,6.68538,14857.1,0,0,6.74172,1.05022,2.67486,4
4125,6.68566,14854.8,0,0,6.75572,1.05051,2.67507,4
4126,6.68595,14852.1,0,0,6.76692,1.0508,2.67527,4
4127,6.68623,14849.7,0,0,6.73872,1.05108,2.67547,4
4128,6.68651,14847.5,0,0,6.71615,1.05136,2.67567,4
4129,6.6868,14846.5,0,0,6.63284,1.05162,2.67587,4
4130,6.68708,14845.6,0,0,6.63145,1.0519,2.67607,4
4131,6.68737,14845.6,0,0,6.56507,1.05216,2.67627,4
4132,6.68765,14846.6,0,0,6.51197,1.05242,2.67647,4
4133,6.68793,14848.6,0,0,6.45079,1.05268,2.67667,4
4134,6.68822,14849.7,0,0,6.52762,1.05297,2.67687,4
4135,6.6885,14850.2,0,0,6.5798,1.05326,2.67707,4
4136,6.68878,14850.2,0,0,6.62154,1.05354,2.67727,4
4137,6.68906,14851.2,0,0,6.5478,1.0538,2.67747,4
4138,6.68935,14851.6,0,0,6.59594,1.05409,2.67767,4
4139,6.68963,14853,0,0,6.52732,1.05435,2.67787,4
4140,6.68991,14855.3,0,0,6.47242,1.05461,2.67807,4
4141,6.6902,14858.3,0,0,6.42851,1.05487,2.67827,4
4142,6.69048,14861.2,0,0,6.44937,1.05514,2.67848,4
4143,6.69076,14863.9,0,0,6.46606,1.05542,2.67868,4
4144,6.69104,14866.6,0,0,6.47941,1.05569,2.67888,4
4145,6.69133,14869.2,0,0,6.49474,1.05597,2.67908,4
4146,6.69161,14871.1,0,0,6.53957,1.05625,2.67928,4
4147,6.69189,14872.6,0,0,6.56148,1.05653,2.67948,4
4148,6.69217,14873.7,0,0,6.59296,1.05681,2.67968,4
4149,6.69246,14874.4,0,0,6.61814,1.0571,2.67988,4
4150,6.69274,14874.2,0,0,6.67077,1.05739,2.68008,4
4151,6.69302,14873.8,0,0,6.67574,1.05767,2.68028,4
4152,6.6933,14873.2,0,0,6.67972,1.05795,2.68048,4
4153,6.69358,14873.4,0,0,6.60836,1.05821,2.68068,4
4154,6.69387,14874.5,0,0,6.55128,1.05848,2.68088,4
4155,6.69415,14876.3,0,0,6.50561,1.05874,2.68108,4
4156,6.69443,14878.9,0,0,6.45973,1.059,2.68128,4
4157,6.69471,14881.9,0,0,6.43237,1.05926,2.68148,4
4158,6.69499,14884.3,0,0,6.49431,1.05955,2.68169,4
4159,6.69527,14886,0,0,6.54387,1.05983,2.68189,4
4160,6.69556,14887.1,0,0,6.58351,1.06012,2.68209,4
4161,6.69584,14887.7,0,0,6.61523,1.0604,2.68229,4
4162,6.69612,14887.8,0,0,6.6406,1.06068,2.68249,4
4163,6.6964,14887.3,0,0,6.6841,1.06097,2.68269,4
4164,6.69668,14886.1,0,0,6.7189,1.06126,2.68289,4
4165,6.69696,14884.8,0,0,6.7096,1.06154,2.68309,4
4166,6.69724,14883.1,0,0,6.7393,1.06183,2.68329,4
4167,6.69752,14881.3,0,0,6.72592,1.06211,2.68349,4
4168,6.6978,14879.7,0,0,6.71522,1.0624,2.68369,4
4169,6.69808,14877.6,0,0,6.73452,1.06268,2.68389,4
4170,6.69836,14874.2,0,0,6.82863,1.06299,2.68409,4
4171,6.69865,14869.5,0,0,6.91315,1.0633,2.68429,4
4172,6.69893,14863.6,0,0,6.98077,1.06361,2.68449,4
4173,6.69921,14857.8,0,0,6.94696,1.0639,2.6847,4
4174,6.69949,14851,0,0,7.01243,1.06421,2.6849,4
4175,6.69977,14845.6,0,0,6.89786,1.06448,2.6851,4
4176,6.70005,14841.4,0,0,6.80621,1.06474,2.6853,4
4177,6.70033,14837.6,0,0,6.7748,1.06502,2.6855,4
4178,6.70061,14834.3,0,0,6.74967,1.0653,2.6857,4
4179,6.70089,14831.9,0,0,6.69232,1.06557,2.6859,4
4180,6.70117,14829.8,0,0,6.68368,1.06585,2.6861,4
4181,6.70145,14828,0,0,6.67213,1.06613,2.6863,4
4182,6.70173,14826.9,0,0,6.63029,1.0664,2.6865,4
4183,6.70201,14826.1,0,0,6.62941,1.06668,2.6867,4
4184,6.70229,14825.2,0,0,6.6473,1.06696,2.6869,4
4185,6.70257,14824.5,0,0,6.64302,1.06724,2.6871,4
4186,6.70284,14825.2,0,0,6.54627,1.06749,2.68731,4
4187,6.70312,14826.5,0,0,6.52494,1.06776,2.68751,4
4188,6.7034,14828.3,0,0,6.50321,1.06803,2.68771,4
4189,6.70368,14830.6,0,0,6.48582,1.0683,2.68791,4
4190,6.70396,14833.1,0,0,6.47658,1.06856,2.68811,4
4191,6.70424,14836,0,0,6.46918,1.06883,2.68831,4
4192,6.70452,14838.9,0,0,6.48191,1.06911,2.68851,4
4193,6.7048,14841.8,0,0,6.49209,1.06938,2.68871,4
4194,6.70508,14845.3,0,0,6.44891,1.06964,2.68891,4
4195,6.70536,14849.5,0,0,6.41437,1.0699,2.68911,4
4196,6.70563,14853.1,0,0,6.47062,1.07018,2.68931,4
4197,6.70591,14856.2,0,0,6.51098,1.07046,2.68951,4
4198,6.70619,14858.7,0,0,6.54791,1.07074,2.68972,4
4199,6.70647,14860.6,0,0,6.59139,1.07103,2.68992,4
4200,6.70675,14861.9,0,0,6.62617,1.07131,2.69012,4
4201,6.70703,14862.9,0,0,6.63542,1.07159,2.69032,4
4202,6.70731,14863.5,0,0,6.66139,1.07188,2.69052,4
4203,6.70758,14864,0,0,6.65895,1.07216,2.69072,4
4204,6.70786,14864.3,0,0,6.65699,1.07243,2.69092,4
4205,6.70814,14864.6,0,0,6.65542,1.07271,2.69112,4
4206,6.70842,14864.6,0,0,6.66811,1.073,2.69132,4
4207,6.7087,14864.9,0,0,6.6457,1.07327,2.69152,4
4208,6.70897,14865.4,0,0,6.62313,1.07354,2.69172,4
4209,6.70925,14866.1,0,0,6.60506,1.07382,2.69192,4
4210,6.70953,14866.7,0,0,6.60923,1.07409,2.69213,4
4211,6.70981,14867.6,0,0,6.59395,1.07437,2.69233,4
4212,6.71008,14868.4,0,0,6.60034,1.07464,2.69253,4
4213,6.71036,14868.2,0,0,6.67043,1.07494,2.69273,4
4214,6.71064,14867.1,0,0,6.7265,1.07523,2.69293,4
4215,6.71092,14865.7,0,0,6.74354,1.07552,2.69313,4
4216,6.71119,14863.9,0,0,6.75718,1.07581,2.69333,4
4217,6.71147,14861.9,0,0,6.76809,1.07609,2.69353,4
4218,6.71175,14859.6,0,0,6.77681,1.07638,2.69373,4
4219,6.71202,14858,0,0,6.71869,1.07665,2.69393,4
4220,6.7123,14856.5,0,0,6.71408,1.07693,2.69413,4
4221,6.71258,14854.9,0,0,6.71039,1.07721,2.69433,4
4222,6.71285,14853.4,0,0,6.70744,1.07749,2.69454,4
4223,6.71313,14853.6,0,0,6.58844,1.07774,2.69474,4
4224,6.71341,14855.2,0,0,6.49324,1.078,2.69494,4
4225,6.71368,14858,0,0,6.41708,1.07825,2.69514,4
4226,6.71396,14860.4,0,0,6.47744,1.07853,2.69534,4
4227,6.71424,14861.1,0,0,6.60449,1.07883,2.69554,4
4228,6.71451,14860.1,0,0,6.72923,1.07914,2.69574,4
4229,6.71479,14857.6,0,0,6.82901,1.07945,2.69594,4
4230,6.71507,14853.8,0,0,6.90884,1.07975,2.69614,4
4231,6.71534,14849,0,0,6.95886,1.08006,2.69634,4
4232,6.71562,14844.8,0,0,6.89227,1.08034,2.69655,4
4233,6.71589,14841.2,0,0,6.83899,1.08061,2.69675,4
4234,6.71617,14837.7,0,0,6.8289,1.0809,2.69695,4
4235,6.71645,14834.2,0,0,6.82082,1.08118,2.69715,4
4236,6.71672,14830.7,0,0,6.81436,1.08147,2.69735,4
4237,6.717,14826.7,0,0,6.8509,1.08176,2.69755,4
4238,6.71727,14822.9,0,0,6.83843,1.08205,2.69775,4
4239,6.71755,14818.6,0,0,6.87016,1.08235,2.69795,4
4240,6.71782,14813.8,0,0,6.9048,1.08264,2.69815,4
4241,6.7181,14808.5,0,0,6.93251,1.08294,2.69835,4
4242,6.71837,14802.3,0,0,7.00087,1.08325,2.69855,4
4243,6.71865,14795.2,0,0,7.05555,1.08356,2.69876,4
4244,6.71893,14788.5,0,0,7.01606,1.08385,2.69896,4
4245,6.7192,14782.1,0,0,6.98447,1.08414,2.69916,4
4246,6.71948,14776.2,0,0,6.94528,1.08442,2.69936,4
4247,6.71975,14771.2,0,0,6.87675,1.0847,2.69956,4
4248,6.72003,14766.5,0,0,6.8591,1.08498,2.69976,4
4249,6.7203,14762.2,0,0,6.8357,1.08527,2.69996,4
4250,6.72057,14758.3,0,0,6.81698,1.08555,2.70016,4
4251,6.72085,14754.7,0,0,6.80664,1.08583,2.70036,4
4252,6.72112,14751.3,0,0,6.79838,1.08612,2.70057,4
4253,6.7214,14748.2,0,0,6.78712,1.0864,2.70077,4
4254,6.72167,14745.4,0,0,6.76882,1.08668,2.70097,4
4255,6.72195,14743.6,0,0,6.7123,1.08695,2.70117,4
4256,6.72222,14742.5,0,0,6.66709,1.08722,2.70137,4
4257,6.7225,14742.1,0,0,6.63091,1.08749,2.70157,4
4258,6.72277,14742.2,0,0,6.60197,1.08776,2.70177,4
4259,6.72304,14742.9,0,0,6.57882,1.08803,2.70197,4
4260,6.72332,14744.7,0,0,6.5183,1.08829,2.70217,4
4261,6.72359,14747.3,0,0,6.46988,1.08855,2.70237,4
4262,6.72387,14750.7,0,0,6.43115,1.08881,2.70258,4
4263,6.72414,14754.7,0,0,6.40483,1.08907,2.70278,4
4264,6.72441,14758.1,0,0,6.46764,1.08935,2.70298,4
4265,6.72469,14759.9,0,0,6.60127,1.08965,2.70318,4
4266,6.72496,14760.3,0,0,6.70818,1.08996,2.70338,4
4267,6.72523,14759.4,0,0,6.79371,1.09026,2.70358,4
4268,6.72551,14758.6,0,0,6.7648,1.09054,2.70378,4
4269,6.72578,14758.2,0,0,6.72771,1.09081,2.70398,4
4270,6.72605,14758,0,0,6.69804,1.09109,2.70418,4
4271,6.72633,14757.9,0,0,6.68826,1.09136,2.70439,4
4272,6.7266,14757.6,0,0,6.69903,1.09165,2.70459,4
4273,6.72687,14757.2,0,0,6.70764,1.09193,2.70479,4
4274,6.72715,14756.1,0,0,6.74701,1.09222,2.70499,4
4275,6.72742,14754.6,0,0,6.7785,1.09251,2.70519,4
4276,6.72769,14752.2,0,0,6.83147,1.09281,2.70539,4
4277,6.72797,14749,0,0,6.8831,1.09311,2.70559,4
4278,6.72824,14745,0,0,6.9244,1.09341,2.70579,4
4279,6.72851,14740.5,0,0,6.94819,1.0937,2.70599,4
4280,6.72878,14736.2,0,0,6.9209,1.09399,2.7062,4
4281,6.72906,14732,0,0,6.89906,1.09428,2.7064,4
4282,6.72933,14728.8,0,0,6.81649,1.09455,2.7066,4
4283,6.7296,14726.4,0,0,6.75044,1.09482,2.7068,4
4284,6.72987,14724.7,0,0,6.6976,1.09508,2.707,4
4285,6.73015,14722.9,0,0,6.72042,1.09537,2.7072,4
4286,6.73042,14720.9,0,0,6.73868,1.09566,2.7074,4
4287,6.73069,14718.8,0,0,6.75329,1.09594,2.7076,4
4288,6.73096,14716.5,0,0,6.76497,1.09623,2.7078,4
4289,6.73124,14714.2,0,0,6.76968,1.09651,2.70801,4
4290,6.73151,14711.9,0,0,6.76881,1.0968,2.70821,4
4291,6.73178,14710,0,0,6.73557,1.09707,2.70841,4
4292,6.73205,14708.1,0,0,6.74152,1.09735,2.70861,4
4293,6.73232,14706.1,0,0,6.74628,1.09764,2.70881,4
4294,6.73259,14702.7,0,0,6.8611,1.09795,2.70901,4
4295,6.73287,14697.9,0,0,6.95296,1.09826,2.70921,4
4296,6.73314,14692.1,0,0,7.02645,1.09857,2.70941,4
4297,6.73341,14685.3,0,0,7.08524,1.09888,2.70961,4
4298,6.73368,14678.9,0,0,7.0259,1.09917,2.70982,4
4299,6.73395,14673.3,0,0,6.95984,1.09945,2.71002,4
4300,6.73422,14668.8,0,0,6.86046,1.09972,2.71022,4
4301,6.73449,14665.5,0,0,6.76696,1.09998,2.71042,4
4302,6.73477,14663.4,0,0,6.69216,1.10024,2.71062,4
4303,6.73504,14662.2,0,0,6.63232,1.10051,2.71082,4
4304,6.73531,14661.6,0,0,6.6031,1.10078,2.71102,4
